obs_id,id,date_range_start,adopt_type,First_Detected_Domain,adopt_days,vr_type,online_spend,total_spend,dwell_time_median,CR_visit,store_quantity_city,average_open_hours,store_size,Sitemap_Size,rank,tech_spend,category
18422,1010,2021/5/1,never,2021/7/31,0,Smile Virtual,0,2484.7,33,0.070175439,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18423,1010,2021/3/1,never,2021/7/31,0,Smile Virtual,0,6737.6,35,0.098039216,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18424,1010,2021/2/1,never,2021/7/31,0,Smile Virtual,0,484.1,11,0.078947368,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18425,1010,2022/1/1,adopt,2021/7/31,154 days 00:00:00,Smile Virtual,0,2477.5,6.5,0.3125,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18426,1010,2022/2/1,adopt,2021/7/31,185 days 00:00:00,Smile Virtual,0,301.2,12.5,0.076923077,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18427,1010,2022/8/1,adopt,2021/7/31,366 days 00:00:00,Smile Virtual,0,152.6,16,0.142857143,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18428,1010,2022/5/1,adopt,2021/7/31,274 days 00:00:00,Smile Virtual,0,1091.5,10,0.111111111,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18429,1010,2022/4/1,adopt,2021/7/31,244 days 00:00:00,Smile Virtual,0,3241,20,0.076923077,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18430,1010,2022/3/1,adopt,2021/7/31,213 days 00:00:00,Smile Virtual,0,1704.5,10,0.088235294,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18431,1010,2022/10/1,adopt,2021/7/31,427 days 00:00:00,Smile Virtual,0,1414,7,0.16,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18432,1010,2020/12/1,never,2021/7/31,0,Smile Virtual,0,587.3,180,0.063291139,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18433,1010,2020/11/1,never,2021/7/31,0,Smile Virtual,0,1961.5,44,0.038961039,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18434,1010,2020/9/1,never,2021/7/31,0,Smile Virtual,0,402,9,0.069767442,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18435,1010,2020/6/1,never,2021/7/31,0,Smile Virtual,0,1762.6,61,0.142857143,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18436,1010,2020/5/1,never,2021/7/31,0,Smile Virtual,0,1180,44,0.085106383,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18437,1010,2020/3/1,never,2021/7/31,0,Smile Virtual,0,236.5,25.5,0.0625,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18438,1010,2020/2/1,never,2021/7/31,0,Smile Virtual,0,85,22,0.023529412,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18439,1010,2020/1/1,never,2021/7/31,0,Smile Virtual,0,701,26,0.050632911,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18440,1010,2019/12/1,never,2021/7/31,0,Smile Virtual,0,175.2,39,0.02247191,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18441,1010,2019/11/1,never,2021/7/31,0,Smile Virtual,0,903.2,29,0.131147541,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18442,1010,2019/10/1,never,2021/7/31,0,Smile Virtual,0,587,44,0.053333333,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18443,1010,2019/8/1,never,2021/7/31,0,Smile Virtual,0,562.4,16.5,0.03125,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18444,1010,2019/6/1,never,2021/7/31,0,Smile Virtual,0,1075,119,0.04040404,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18445,1010,2019/5/1,never,2021/7/31,0,Smile Virtual,0,1753.7,63,0.060240964,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18446,1010,2019/4/1,never,2021/7/31,0,Smile Virtual,0,422.4,108.5,0.043103448,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18447,1010,2019/1/1,never,2021/7/31,0,Smile Virtual,0,713,50.5,0.051724138,1,4.571428571,650,,17176570,$500 ,Health And Fitness
18448,1011,2021/11/1,never,2022/10/23,0,Smile Virtual,0,798.6,181,0.072463768,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18449,1011,2021/10/1,never,2022/10/23,0,Smile Virtual,0,3484.8,108.5,0.104166667,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18450,1011,2021/9/1,never,2022/10/23,0,Smile Virtual,0,2704.43,55,0.253164557,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18451,1011,2021/8/1,never,2022/10/23,0,Smile Virtual,0,4354,60.5,0.166666667,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18452,1011,2021/7/1,never,2022/10/23,0,Smile Virtual,0,871.8,37,0.157894737,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18453,1011,2021/5/1,never,2022/10/23,0,Smile Virtual,0,917.4,37,0.243902439,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18454,1011,2021/3/1,never,2022/10/23,0,Smile Virtual,0,4120.3,47,0.482758621,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18455,1011,2021/2/1,never,2022/10/23,0,Smile Virtual,0,2566,34.5,0.352941176,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18456,1011,2021/1/1,never,2022/10/23,0,Smile Virtual,0,5588,42,0.405405405,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18457,1011,2022/1/1,never,2022/10/23,0,Smile Virtual,0,2191.17,46,0.117647059,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18458,1011,2022/2/1,never,2022/10/23,0,Smile Virtual,0,201.8,71.5,0.0625,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18459,1011,2022/4/1,never,2022/10/23,0,Smile Virtual,0,5545.92,56.5,0.096491228,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18460,1011,2022/3/1,never,2022/10/23,0,Smile Virtual,0,683.6,133.5,0.117647059,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18461,1011,2020/12/1,never,2022/10/23,0,Smile Virtual,0,1849,21,0.137931034,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18462,1011,2020/11/1,never,2022/10/23,0,Smile Virtual,0,100.55,7,0.117647059,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18463,1011,2020/10/1,never,2022/10/23,0,Smile Virtual,0,3328.2,8.5,0.125,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18464,1011,2020/7/1,never,2022/10/23,0,Smile Virtual,0,517.6,20,0.235294118,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18465,1011,2020/6/1,never,2022/10/23,0,Smile Virtual,0,1932.1,7,0.178571429,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18466,1011,2020/5/1,never,2022/10/23,0,Smile Virtual,0,258,24,0.08,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18467,1011,2020/1/1,never,2022/10/23,0,Smile Virtual,0,1654.8,21,0.048780488,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18468,1011,2019/12/1,never,2022/10/23,0,Smile Virtual,0,275.5,36.5,0.095238095,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18469,1011,2019/10/1,never,2022/10/23,0,Smile Virtual,0,52,12,0.051282051,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18470,1011,2019/8/1,never,2022/10/23,0,Smile Virtual,0,308.6,23,0.060606061,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18471,1011,2019/5/1,never,2022/10/23,0,Smile Virtual,0,358.67,23,0.121212121,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18472,1011,2019/4/1,never,2022/10/23,0,Smile Virtual,0,162,26,0.111111111,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18473,1011,2019/1/1,never,2022/10/23,0,Smile Virtual,0,280,21,0.103448276,1,6.428571429,539,,15958976,$500 ,Health And Fitness
18474,1012,2021/11/1,never,2022/8/1,0,Smile Virtual,0,1004.44,47,0.045454545,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18475,1012,2021/9/1,never,2022/8/1,0,Smile Virtual,0,147.42,48,0.024096386,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18476,1012,2021/8/1,never,2022/8/1,0,Smile Virtual,0,290,64.5,0.029411765,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18477,1012,2021/4/1,never,2022/8/1,0,Smile Virtual,0,2877.21,33,0.075471698,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18478,1012,2021/1/1,never,2022/8/1,0,Smile Virtual,0,205.2,21.5,0.05,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18479,1012,2022/1/1,never,2022/8/1,0,Smile Virtual,0,1148.96,59,0.061538462,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18480,1012,2022/2/1,never,2022/8/1,0,Smile Virtual,0,1031,71,0.036144578,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18481,1012,2022/5/1,never,2022/8/1,0,Smile Virtual,0,1782.95,59,0.039215686,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18482,1012,2022/4/1,never,2022/8/1,0,Smile Virtual,0,419.51,48,0.018348624,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18483,1012,2020/11/1,never,2022/8/1,0,Smile Virtual,0,656.97,38.5,0.0625,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18484,1012,2020/7/1,never,2022/8/1,0,Smile Virtual,0,5897.01,81,0.170731707,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18485,1012,2019/7/1,never,2022/8/1,0,Smile Virtual,0,453.93,55,0.030769231,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18486,1012,2019/6/1,never,2022/8/1,0,Smile Virtual,0,538.36,41,0.018691589,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18487,1012,2019/5/1,never,2022/8/1,0,Smile Virtual,0,30.4,39,0.01459854,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18488,1012,2019/4/1,never,2022/8/1,0,Smile Virtual,0,754.42,65,0.060240964,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18489,1012,2019/2/1,never,2022/8/1,0,Smile Virtual,0,102.98,60.5,0.029411765,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18490,1012,2019/1/1,never,2022/8/1,0,Smile Virtual,0,54.38,112,0.02238806,1,6.857142857,510,,35059263,"$1,000 ",Health And Fitness
18491,1013,2021/11/1,adopt,2021/2/16,258 days 00:00:00,Smile Virtual,0,1521.9,56,0.037735849,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18492,1013,2021/10/1,adopt,2021/2/16,227 days 00:00:00,Smile Virtual,0,784.9,50,0.052631579,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18493,1013,2021/8/1,adopt,2021/2/16,166 days 00:00:00,Smile Virtual,0,1336.7,47,0.15,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18494,1013,2021/7/1,adopt,2021/2/16,135 days 00:00:00,Smile Virtual,0,1127.7,25,0.094339623,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18495,1013,2022/6/1,adopt,2021/2/16,470 days 00:00:00,Smile Virtual,0,366,125,0.03030303,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18496,1013,2022/5/1,adopt,2021/2/16,439 days 00:00:00,Smile Virtual,0,769,144,0.018867925,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18497,1013,2020/12/1,never,2021/2/16,0,Smile Virtual,0,1913.8,68,0.108695652,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18498,1013,2020/11/1,never,2021/2/16,0,Smile Virtual,0,3453.4,54,0.12,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18499,1013,2020/10/1,never,2021/2/16,0,Smile Virtual,0,1122.8,58,0.102040816,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18500,1013,2020/9/1,never,2021/2/16,0,Smile Virtual,0,4017.9,61,0.161290323,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18501,1013,2020/8/1,never,2021/2/16,0,Smile Virtual,0,820.6,61.5,0.105263158,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18502,1013,2020/7/1,never,2021/2/16,0,Smile Virtual,0,360.2,43.5,0.096774194,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18503,1013,2020/6/1,never,2021/2/16,0,Smile Virtual,0,2051.1,57,0.188679245,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18504,1013,2020/5/1,never,2021/2/16,0,Smile Virtual,0,1457.7,32,0.151515152,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18505,1013,2020/4/1,never,2021/2/16,0,Smile Virtual,0,730.5,30,0.157894737,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18506,1013,2020/3/1,never,2021/2/16,0,Smile Virtual,0,1654.4,49.5,0.136363636,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18507,1013,2020/2/1,never,2021/2/16,0,Smile Virtual,0,4266.11,31.5,0.185714286,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18508,1013,2020/1/1,never,2021/2/16,0,Smile Virtual,0,2792.6,51,0.152542373,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18509,1013,2019/12/1,never,2021/2/16,0,Smile Virtual,0,551.4,17,0.217391304,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18510,1013,2019/11/1,never,2021/2/16,0,Smile Virtual,0,431.3,69,0.333333333,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18511,1013,2019/10/1,never,2021/2/16,0,Smile Virtual,0,2567.85,36.5,0.333333333,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18512,1013,2019/8/1,never,2021/2/16,0,Smile Virtual,0,1243,103.5,0.833333333,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18513,1013,2019/7/1,never,2021/2/16,0,Smile Virtual,0,2603.8,29.5,1.333333333,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18514,1013,2019/6/1,never,2021/2/16,0,Smile Virtual,0,460.2,61,0.19047619,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18515,1013,2019/5/1,never,2021/2/16,0,Smile Virtual,0,2317.8,42,0.303030303,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18516,1013,2019/4/1,never,2021/2/16,0,Smile Virtual,0,365.9,100,0.222222222,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18517,1013,2019/3/1,never,2021/2/16,0,Smile Virtual,0,2195.6,64.5,1.1,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18518,1013,2019/1/1,never,2021/2/16,0,Smile Virtual,0,814.4,111,0.346153846,1,8.285714286,556,,55565447,$250 ,Health And Fitness
18519,1014,2021/11/1,never,2022/11/28,0,Smile Virtual,0,975.4,630,6,1,6.142857143,222,,15260966,$50 ,Health And Fitness
18520,1014,2021/8/1,never,2022/11/28,0,Smile Virtual,0,843.2,10,3,1,6.142857143,222,,15260966,$50 ,Health And Fitness
18521,1014,2022/5/1,never,2022/11/28,0,Smile Virtual,0,170.2,261,1,1,6.142857143,222,,15260966,$50 ,Health And Fitness
18522,1014,2020/12/1,never,2022/11/28,0,Smile Virtual,0,175,5,2,1,6.142857143,222,,15260966,$50 ,Health And Fitness
18523,1015,2021/11/1,adopt,2020/9/17,410 days 00:00:00,Smile Virtual,0,189.45,640,2,1,2.142857143,1841,,15240763,$10 ,
18524,1015,2021/9/1,adopt,2020/9/17,349 days 00:00:00,Smile Virtual,0,6948.9,19,6,1,6.428571429,1841,,15240763,$10 ,
18525,1015,2021/8/1,adopt,2020/9/17,318 days 00:00:00,Smile Virtual,0,435.81,27,3,2,4.285714286,1841,,15240763,$10 ,
18526,1015,2021/7/1,adopt,2020/9/17,287 days 00:00:00,Smile Virtual,0,389.22,50,13,1,2.142857143,1841,,15240763,$10 ,
18527,1015,2021/5/1,adopt,2020/9/17,226 days 00:00:00,Smile Virtual,0,414,25,0.666666667,1,6.428571429,1841,,15240763,$10 ,
18528,1015,2021/4/1,adopt,2020/9/17,196 days 00:00:00,Smile Virtual,0,1172.9,103,4,1,6.428571429,1841,,15240763,$10 ,
18529,1015,2021/3/1,adopt,2020/9/17,165 days 00:00:00,Smile Virtual,0,1927.9,286.5,1.5,1,6.428571429,1841,,15240763,$10 ,
18530,1015,2022/9/1,adopt,2020/9/17,714 days 00:00:00,Smile Virtual,0,115.21,814,6,1,2.142857143,1841,,15240763,$10 ,
18531,1015,2022/6/1,adopt,2020/9/17,622 days 00:00:00,Smile Virtual,0,482.95,134.5,13.5,1,2.142857143,1841,,15240763,$10 ,
18532,1015,2022/4/1,adopt,2020/9/17,561 days 00:00:00,Smile Virtual,0,56.87,316.5,3.5,1,2.142857143,1841,,15240763,$10 ,
18533,1015,2022/3/1,adopt,2020/9/17,530 days 00:00:00,Smile Virtual,0,160.14,49.5,4,1,2.142857143,1841,,15240763,$10 ,
18534,1015,2022/10/1,adopt,2020/9/17,744 days 00:00:00,Smile Virtual,0,152.33,701.5,3.5,1,2.142857143,1841,,15240763,$10 ,
18535,1015,2020/11/1,adopt,2020/9/17,45 days 00:00:00,Smile Virtual,0,1913.1,992.5,0.875,1,6.428571429,1841,,15240763,$10 ,
18536,1015,2020/10/1,adopt,2020/9/17,14 days 00:00:00,Smile Virtual,0,329,758.5,0.75,1,6.428571429,1841,,15240763,$10 ,
18537,1015,2020/7/1,never,2020/9/17,0,Smile Virtual,0,1739.6,376.5,3,1,6.428571429,1841,,15240763,$10 ,
18538,1015,2020/6/1,never,2020/9/17,0,Smile Virtual,0,2313.4,32.5,4,1,6.428571429,1841,,15240763,$10 ,
18539,1015,2020/3/1,never,2020/9/17,0,Smile Virtual,0,772.2,583,0.5,1,6.428571429,1841,,15240763,$10 ,
18540,1015,2020/1/1,never,2020/9/17,0,Smile Virtual,0,593,121,1,1,6.428571429,1841,,15240763,$10 ,
18541,1015,2019/11/1,never,2020/9/17,0,Smile Virtual,0,1077.5,244,6,1,6.428571429,1841,,15240763,$10 ,
18542,1015,2019/10/1,never,2020/9/17,0,Smile Virtual,0,2097.5,364.5,0.75,1,6.428571429,1841,,15240763,$10 ,
18543,1015,2019/8/1,never,2020/9/17,0,Smile Virtual,0,972.1,11,7,1,6.428571429,1841,,15240763,$10 ,
18544,1015,2019/4/1,never,2020/9/17,0,Smile Virtual,0,1500,298,1.5,1,6.428571429,1841,,15240763,$10 ,
18545,1015,2019/3/1,never,2020/9/17,0,Smile Virtual,0,8611,315.5,6.5,1,6.428571429,1841,,15240763,$10 ,
18546,1015,2019/1/1,never,2020/9/17,0,Smile Virtual,0,3805.26,686.5,1.166666667,1,6.428571429,1841,,15240763,$10 ,
18547,1016,2021/11/1,adopt,2020/9/5,422 days 00:00:00,Smile Virtual,0,754.2,35.5,0.12962963,1,7,450,,22528867,$250 ,Business And Industrial
18548,1016,2021/10/1,adopt,2020/9/5,391 days 00:00:00,Smile Virtual,0,175.4,41.5,0.038461538,1,7,450,,22528867,$250 ,Business And Industrial
18549,1016,2021/9/1,adopt,2020/9/5,361 days 00:00:00,Smile Virtual,0,2586.1,41.5,0.153846154,1,7,450,,22528867,$250 ,Business And Industrial
18550,1016,2021/8/1,adopt,2020/9/5,330 days 00:00:00,Smile Virtual,0,2304.4,50.5,0.106060606,1,7,450,,22528867,$250 ,Business And Industrial
18551,1016,2021/7/1,adopt,2020/9/5,299 days 00:00:00,Smile Virtual,0,2180.44,45,0.137254902,1,7,450,,22528867,$250 ,Business And Industrial
18552,1016,2021/4/1,adopt,2020/9/5,208 days 00:00:00,Smile Virtual,0,411.1,39,0.040816327,1,7,450,,22528867,$250 ,Business And Industrial
18553,1016,2021/3/1,adopt,2020/9/5,177 days 00:00:00,Smile Virtual,0,171.4,39,0.047619048,1,7,450,,22528867,$250 ,Business And Industrial
18554,1016,2021/2/1,adopt,2020/9/5,149 days 00:00:00,Smile Virtual,0,1718.8,42.5,0.1,1,7,450,,22528867,$250 ,Business And Industrial
18555,1016,2021/1/1,adopt,2020/9/5,118 days 00:00:00,Smile Virtual,0,397.2,45,0.023529412,1,7,450,,22528867,$250 ,Business And Industrial
18556,1016,2022/1/1,adopt,2020/9/5,483 days 00:00:00,Smile Virtual,0,231.8,44,0.029850746,1,7,450,,22528867,$250 ,Business And Industrial
18557,1016,2022/2/1,adopt,2020/9/5,514 days 00:00:00,Smile Virtual,0,589.25,47,0.056603774,1,7,450,,22528867,$250 ,Business And Industrial
18558,1016,2022/9/1,adopt,2020/9/5,726 days 00:00:00,Smile Virtual,0,222.2,49,0.032258065,1,7,450,,22528867,$250 ,Business And Industrial
18559,1016,2022/8/1,adopt,2020/9/5,695 days 00:00:00,Smile Virtual,0,3140.2,51,0.117647059,1,7,450,,22528867,$250 ,Business And Industrial
18560,1016,2022/6/1,adopt,2020/9/5,634 days 00:00:00,Smile Virtual,0,910.1,37,0.086956522,1,7,450,,22528867,$250 ,Business And Industrial
18561,1016,2022/5/1,adopt,2020/9/5,603 days 00:00:00,Smile Virtual,0,2341.5,44,0.106060606,1,7,450,,22528867,$250 ,Business And Industrial
18562,1016,2022/4/1,adopt,2020/9/5,573 days 00:00:00,Smile Virtual,0,595.35,43,0.090909091,1,7,450,,22528867,$250 ,Business And Industrial
18563,1016,2022/3/1,adopt,2020/9/5,542 days 00:00:00,Smile Virtual,0,1288.3,44,0.074626866,1,7,450,,22528867,$250 ,Business And Industrial
18564,1016,2022/10/1,adopt,2020/9/5,756 days 00:00:00,Smile Virtual,0,2748.7,34,0.103448276,1,7,450,,22528867,$250 ,Business And Industrial
18565,1016,2020/12/1,adopt,2020/9/5,87 days 00:00:00,Smile Virtual,0,971.4,44,0.046153846,1,7,450,,22528867,$250 ,Business And Industrial
18566,1016,2020/11/1,adopt,2020/9/5,57 days 00:00:00,Smile Virtual,0,277.05,40.5,0.086206897,1,7,450,,22528867,$250 ,Business And Industrial
18567,1016,2020/10/1,adopt,2020/9/5,26 days 00:00:00,Smile Virtual,0,509.9,79,0.056338028,1,7,450,,22528867,$250 ,Business And Industrial
18568,1016,2020/9/1,never,2020/9/5,0,Smile Virtual,0,320.5,62.5,0.05,1,7,450,,22528867,$250 ,Business And Industrial
18569,1016,2020/8/1,never,2020/9/5,0,Smile Virtual,0,744.2,42.5,0.054054054,1,7,450,,22528867,$250 ,Business And Industrial
18570,1017,2021/11/1,adopt,2020/9/17,410 days 00:00:00,Smile Virtual,0,130,10,2,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18571,1017,2021/9/1,adopt,2020/9/17,349 days 00:00:00,Smile Virtual,0,767.7,55,4,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18572,1017,2021/8/1,adopt,2020/9/17,318 days 00:00:00,Smile Virtual,0,525.6,67,1.333333333,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18573,1017,2021/5/1,adopt,2020/9/17,226 days 00:00:00,Smile Virtual,0,250,10,0.75,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18574,1017,2021/4/1,adopt,2020/9/17,196 days 00:00:00,Smile Virtual,0,865.4,5,2.333333333,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18575,1017,2021/3/1,adopt,2020/9/17,165 days 00:00:00,Smile Virtual,0,871.4,5,1.666666667,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18576,1017,2021/1/1,adopt,2020/9/17,106 days 00:00:00,Smile Virtual,0,5727.4,104,1.6,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18577,1017,2022/1/1,adopt,2020/9/17,471 days 00:00:00,Smile Virtual,0,75,10,3,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18578,1017,2022/2/1,adopt,2020/9/17,502 days 00:00:00,Smile Virtual,0,59,28.5,1,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18579,1017,2022/10/1,adopt,2020/9/17,744 days 00:00:00,Smile Virtual,0,1954.6,9,5,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18580,1017,2020/12/1,adopt,2020/9/17,75 days 00:00:00,Smile Virtual,0,733.6,109,1.2,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18581,1017,2020/11/1,adopt,2020/9/17,45 days 00:00:00,Smile Virtual,0,6607.6,33,1.6,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18582,1017,2020/10/1,adopt,2020/9/17,14 days 00:00:00,Smile Virtual,0,2345.1,23,1.142857143,1,4.714285714,357,,20880857,$250 ,Health And Fitness
18583,1017,2020/9/1,never,2020/9/17,0,Smile Virtual,0,595.8,8,0.555555556,1,4.714285714,357,,20880857,$250 ,Health And Fitness
